"","CBCD","n_mixture","lambda_1","alpha_1","beta_1","lambda_2","alpha_2","beta_2","lambda_3","alpha_3","beta_3","lambda_4","alpha_4","beta_4","lambda_5","alpha_5","beta_5","lambda_6","alpha_6","beta_6","lambda_7","alpha_7","beta_7","lambda_8","alpha_8","beta_8","lambda_9","alpha_9","beta_9","lambda_10","alpha_10","beta_10","lambda_11","alpha_11","beta_11","lambda_12","alpha_12","beta_12","lambda_13","alpha_13","beta_13","lambda_14","alpha_14","beta_14","lambda_15","alpha_15","beta_15","lambda_16","alpha_16","beta_16","lambda_17","alpha_17","beta_17","lambda_18","alpha_18","beta_18","lambda_19","alpha_19","beta_19","lambda_20","alpha_20","beta_20"
"21",305,18,0.112353773636364,8.9264761743839,0.312027314788616,0.0558656692274039,114.752845676047,0.04661036242931,0.0848037028584828,264.184146879068,0.0256441176892152,0.121897528020236,48.399040380003,0.195876468110646,0.0708861020215131,343.534521021742,0.038721843314508,0.0329050900784151,857.92902675211,0.0169292392980801,0.0577017778487698,174.748511745398,0.0971489326217115,0.0247979146066542,1977.92354699174,0.00997177506694607,0.0144761982569991,3112.28922351598,0.00669034990843347,0.0245634388330789,1886.832673455,0.011371699992215,0.0632783771031939,218.822574749068,0.113980855599315,0.0553491314688732,870.597514037363,0.0331023408086152,0.0743549933798487,272.613289164215,0.127598529759369,0.0296700527280328,1308.68112223982,0.0316766707431364,0.0156233897767627,1033.80317248986,0.0443971520769508,0.0958401952444174,38.9042594032076,1.61870799142571,0.0602873093904893,15.5867567266154,7.49591658811099,0.00534535552046465,11.4237496356758,26.093617772472,NA,NA,NA,NA,NA,NA
"22",112,19,0.032915830334843,19.4150665026015,0.0922488994966116,0.0834511011960406,14.6509842217415,0.225478859827698,0.0676798242341111,74.2655050580581,0.0774372063788333,0.0597251974073804,446.077534140719,0.015990257726344,0.063472961956723,130.356111602783,0.0682254255755688,0.0228163122323711,599.150692224152,0.0179151440648361,0.0644737794026358,256.252734494483,0.0505194730877042,0.0766596885616365,170.99999883214,0.0892620974833127,0.0642157851547559,312.74735306677,0.0631816513882091,0.0521608023447966,267.892802133589,0.0865624552237686,0.0371514301224274,1348.40318776204,0.0202495815936664,0.0593486321039061,268.84639212194,0.114028642310796,0.00858201252067941,5872507.34704749,5.79061596231217e-06,0.0844895027616266,123.302468124481,0.32040304669375,0.0830752565196828,98.2000825393948,0.566814922496152,0.0303059904181891,326.358355936273,0.218939406265164,0.0798368643027918,26.476036250877,4.05848655412845,0.00275887434010362,2026.53353089715,0.0797952400012897,0.0268801540852993,8.35904400544708,29.7052750468899,NA,NA,NA
"23",313,14,0.0625110341987968,42.5484906872189,0.0447902882457857,0.0912504987448011,21.306458631646,0.140272939576179,0.116185256688268,51.5632018613659,0.0944478481359157,0.157475844542076,129.455753402481,0.0536542892543288,0.110256356975326,64.1363975203571,0.15277797014344,0.0182845115052585,722.942231637745,0.0170254142928916,0.0228278521708185,982.730154443222,0.0134767526499189,0.136277594327063,68.9730033007134,0.232029887796976,0.0149937372394077,1869.04169412407,0.0108891742431908,0.0316251670327187,827.452323131732,0.0261283231632408,0.0730394828226304,168.145024365406,0.15886928115415,0.0285074215955618,418.369774330536,0.0783773422964054,0.0977350287811275,20.5828807002701,2.35689586891708,0.0390302133761452,4.87576658943479,23.5475322610922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24",311,20,0.0511356296809233,82.4225035486946,0.0236751351252034,0.0811094159982045,40.9387691225282,0.0824971701378842,0.0855609720206942,60.9693514896131,0.0842971106243029,0.0627869783869042,243.934190504329,0.027668692554781,0.0706050931540039,291.644048984447,0.024819713576923,0.0811974509896207,137.121854379818,0.0653507448991255,0.00893795390392427,739.551275985518,0.0146024255178946,0.0288612222078377,563.441904412648,0.0204147045328313,0.039478695918258,253.313235728541,0.0518769504089549,0.04320521127841,3999.3664298047,0.00351554408088544,0.027330448737964,1086.94103620227,0.0140942545599715,0.036800702873033,492.673396440621,0.0353147719652559,0.0533981449528702,524.415376950997,0.0387723798376681,0.0456541075798486,286.33496326073,0.0840472641405704,0.0707367869664878,279.42870728643,0.104724274875609,0.0828255072650344,82.7833698340002,0.476439218493034,0.0812650299650651,37.2303145576346,1.68890829807866,0.0185053198061262,440.557455923468,0.20637762048888,0.00241862958812819,4593.25539845681,0.0218475444202529,0.0281866987266617,8.03530760031916,18.1084194492228
"25",103,18,0.0819753367667102,14.1821188983002,0.161642563948011,0.0464154515677942,86.1137401719685,0.0443242834063301,0.0781872138383556,113.002483582663,0.0489971940240315,0.0738696065757116,1552510.20793949,4.50833003175623e-06,0.00251429276646338,613.957371392724,0.0115535835666696,0.0354256871947094,656.756903059569,0.0123553726235678,0.0799136405147517,108.118789889839,0.0940634457852019,0.0761424686869881,286.464615793571,0.0461608960685844,0.071569995270473,165.400336018576,0.0955027630424625,0.083456000083361,236.923872229965,0.0862537993527156,0.0535792544482421,257.602531809694,0.0990460839860154,0.0662398216055157,238.788329549789,0.127261322682113,0.0071389421186649,56522.8306618416,0.000602103020165686,0.0601863169629688,195.654309806244,0.195008001671677,0.0692822958208905,89.8513422230501,0.57470305276767,0.00643385297930067,11393.4007426099,0.00553299862638223,0.0197587614152871,367.727071533341,0.191390016882838,0.0879110613838122,4.8613164485417,24.5464456004259,NA,NA,NA,NA,NA,NA
"26",314,17,0.037094883033449,22.0576323987539,0.0823657707357754,0.0530480803217568,29.687255489034,0.0885729888789327,0.0435853002112046,72.5529785088087,0.0515112564470867,0.0828624232569275,65.9123672202621,0.0797847663296305,0.0791893832755242,309.83311142286,0.0219943789710108,0.092771119824524,78.3078335717149,0.111134444300762,0.0486210875912157,307.75597336638,0.0383658048968894,0.0113650775679466,1306.53632119043,0.0100778061508572,0.101364028643426,198.350528345004,0.0748973502968505,0.0823748099975791,208.818181062937,0.0955940439907313,0.0374884622896523,313.890005521409,0.0773751545399823,0.077759160167986,221.439637355029,0.1336142903475,0.0971882056300198,94.8829281054226,0.417991079040044,0.0567642360088198,108.764060750227,0.512961396355615,0.0759654971531784,29.1985508283816,2.97984463894552,0.00860618770208917,203.728592306776,0.698349334479351,0.0139520573247013,11.1884527740568,20.675169622301,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27",204,16,0.0745484281459292,10.1645318779718,0.225279857376924,0.0422054882430825,83.2110055842392,0.0523182445440197,0.0471620021101917,130.249535472781,0.0429141128906278,0.0749289221043167,251.312569436349,0.0271749270813666,0.0721517709783506,117.243341546599,0.0754230274604909,0.0892645593044721,133.28002452415,0.0951066227169941,0.0900343479611026,125.574387646591,0.122732999148649,0.0414939673461382,644.586272331656,0.0301715273387822,0.0366731230928868,2424.84191748152,0.00876522674012552,0.060132864702381,188.15642276875,0.134847831707385,0.0335415015560917,10087543.4815858,2.77589460164637e-06,0.0721880907025136,215.57332291652,0.1487867313574,0.0541648803338201,215.801053248448,0.186160194366915,0.0627699343598245,115.207261522262,0.46390853165655,0.0907029307097863,37.1270749952899,2.20886940766706,0.0580371883491123,5.19905653514664,34.69780182497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28",315,20,0.00908974634939947,28.1747792011138,0.0659039618617999,0.0499482062884002,45.5873923867065,0.0462930649565836,0.0654213085579848,51.96862020189,0.0635141180198193,0.0661367582843668,81.4376576211863,0.0552706617924774,0.0653027062330174,155.499992139747,0.0366574253757866,0.0828514533406787,1925.05931690106,0.00362216233924439,0.0418328585883151,306.992159234413,0.0251830872285586,0.0864657118508361,138.189171484579,0.0711512847084155,0.0349696535041884,374.217393541436,0.0326110892015236,0.0465079575647683,844.160034201428,0.0161802615681175,0.0728148168272434,163.322766123474,0.0946792363073816,0.062101333456051,302.643823357998,0.0650721811374884,0.052413093190423,226.519992399377,0.104106950694849,0.0365409315545823,1300.21876409836,0.0212839467357032,0.0506841809122972,268.820894623698,0.119670252515592,0.0405657282156318,240.120201107639,0.159922765247961,0.0662135463824458,57.894874706158,0.923251382981685,0.00743606423950749,1525.1835730808,0.0463525369626983,0.0557944665017099,24.9447260848575,3.90799821262841,0.00690947815815294,8.28530020694733,26.569321379204
"29",309,18,0.0689660608207963,9.67387615006914,0.216792337392828,0.10149226028062,24.7656848455041,0.185359250476013,0.100241530229779,183.513411536611,0.0373043818420793,0.101647368832308,51.8420447443266,0.184619762531553,0.0911914676292081,264.006536801842,0.0520300137362656,0.0612846085887373,152.09724715208,0.113428758376992,0.0303923498310709,1967.29576218311,0.0105076059354246,0.0840122323776331,123.731013560095,0.198953471640723,0.0417405886215266,1523.45088011701,0.0187458182643472,0.00507692845437243,4045.36500868018,0.00754052269726305,0.0863194122639366,142.936774575949,0.250716845096773,0.020906317715387,4304.79176943916,0.00985807632165553,0.0334445976528261,449.857409885184,0.107328839761102,0.0442623203004846,344.093537017528,0.166080356854955,0.0266994876481801,683.036825416351,0.096447192414301,0.0448054733238968,103.596674993371,0.80633875180634,0.00399059139666207,58307.764705491,0.00167692550506176,0.0535264040325755,4.20259770540621,38.7495812148312,NA,NA,NA,NA,NA,NA
"30",308,20,0.0183018786278553,14.8809523809523,0.115862068965518,0.0404032821890046,24.3098720839407,0.10077163461062,0.0485375870641339,39.165616783337,0.100385004703225,0.0434263934046067,121.589900509487,0.0445127940632545,0.0588619153621106,214.414414173049,0.0312359745386,0.0825382232199924,101.667347848264,0.0765873088678343,0.072240285793673,128.726228057054,0.0856042085031258,0.063900295076244,870.676562516475,0.0157131538338569,0.0194582114369931,889.90863433356,0.0163864538963949,0.024194213208208,1035.05131128847,0.0148543360433606,0.0561365037857034,175.432324877825,0.102032419026678,0.0524971344948902,1120.70537071103,0.0188074088457267,0.0935252027129006,210.611929920099,0.124334003775239,0.0436746472813676,582.122509310965,0.0512765791717296,0.0810188449111605,189.734923805558,0.189515260185217,0.0581953374066004,220.412265366799,0.205238658007773,0.0216031844679738,1051.47145250801,0.0515756883891824,0.0472271049715848,129.169936019274,0.508154531240879,0.0401634842564641,99.9329313071739,0.921756421364964,0.0340962703285329,6.82790087253956,25.3895713882905
"31",109,20,0.0660247079502987,11.1812360003877,0.19506493238367,0.0580847187003457,36.9248385842755,0.11432881958543,0.0705302908315281,87.9775133996766,0.0702094126569432,0.0927067551323423,110.136708047255,0.0694818145462417,0.0800788495029864,96.93705900785,0.110722113084038,0.05990617204385,868.33015661676,0.0157555158934454,0.0874282990178426,92.9856611004201,0.183632129476795,0.0879570645676137,118.979818095001,0.193011832422941,0.070863823734995,1151.10012380776,0.0247821124490623,0.0264417865290073,1543.52513248105,0.020513672656344,0.0192117466333822,1830.04455715013,0.0186387191920641,0.0167257121644198,5146.89033532706,0.00689243689820784,0.0435536008810152,442.432585772357,0.09016166826982,0.0407220510367692,323.306807577074,0.145728959046159,0.033209755973184,377.257194214345,0.15162300818647,0.00889857324161165,25398240.1613758,2.48032276776144e-06,0.0591379292357501,80.9539545473344,0.93172939986615,0.0470994258805366,53.1520939125734,2.07250248497303,0.000898178969723572,57555720.6139062,2.58903697668039e-06,0.0305205579727978,6.86338757151295,33.5084689301184
"32",212,15,0.089395636465365,7.24309166659941,29182.0244593331,0.129087000700571,30.5557868116539,16576.6938738246,0.143299361951568,31.978075535197,24236.409538989,0.0922775194783584,304.604419184506,3864.97729494061,0.0789438922814627,85.4434240148952,17928.9509586724,0.0311112391658618,2290.05215686955,802.821390607996,0.0368606306291812,553.040502884968,3676.72427788162,0.0589863316996691,926.272350389257,2545.6875604773,0.00707449763657789,5782.31089979471,430.308235430291,0.0633757115324641,280.803346927942,9787.4054457115,0.134154943192459,39.8192225710736,96067.2466695007,0.00318474286462101,9424.19517054789,530.828201336766,0.0326985660844421,347.962317426261,15942.9512646361,0.0375956845763217,115.474120511813,62108.2539378708,0.0619542417410765,4.37727968357157,3379927.09110459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33",301,17,0.0565798911668203,12.0550383662751,0.175341755045532,0.071184312471434,30.6395156523105,0.131632904651053,0.0659258796124682,76.0228938671457,0.0792138029110256,0.0714547554953888,292.204461161099,0.0247633988235612,0.0642254173033433,143.190541638088,0.0627237675771321,0.0417649926480046,309.817109897986,0.0372387395705504,0.0354639922726807,758.360081221208,0.0176683286470349,0.0621004005126214,659.723349025428,0.0219841999679338,0.0392925846105543,560.696225273643,0.0298430865567886,0.101126687160692,174.905760997862,0.119220161108652,0.0321765974638519,755.575962091958,0.0336973447503018,0.0516180042717673,1723.07161147216,0.0163036430927661,0.090064932994605,158.682866470798,0.214081093561433,0.0962479173907707,68.1961999968333,0.714376084271716,0.0631876986540258,47.5439546388592,1.57950439048647,0.00248236174410917,7066.29096887368,0.0137124035452474,0.0551035742268619,5.06664152067101,30.7888157041194,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34",402,18,0.0662558052832367,18.202112297269,0.119995230827928,0.0809336104942537,26.2988293786816,0.14702716939161,0.0301041028964269,237.280536484118,0.0216239918241074,0.0893838333517109,199.505021170945,0.033390329839521,0.0747029981730629,128.906506057651,0.0637071142107862,0.0543689310848424,193.86016584019,0.0551076580235109,0.0439198597378442,508.66702025428,0.0248835380037281,0.0650572400578401,1122.25016381412,0.0126887990166748,0.0411004015895632,567.150172798337,0.0285432007718987,0.0985856904280056,145.568391355936,0.140908270689658,0.0781888692706114,283.573249848092,0.0958734787075435,0.0599059126179413,333.197052880895,0.0995368738299008,0.0602288442868716,204.131630802386,0.202053498006881,0.00591622303126955,4255.4298160693,0.0111854643104654,0.0160106223297598,933.239753687315,0.0545641933466497,0.0571236933495982,85.4239712833689,0.735921879449013,0.0303236434153179,221.456462253023,0.398050428948719,0.0478897186018437,7.13868384335904,21.5224154923393,NA,NA,NA,NA,NA,NA
"35",404,15,0.0583479517566885,65.0998370259559,0.0297759484522447,0.0504519946881376,97.2390057986809,0.0298646557532127,0.0801788801452776,80.9723236957935,0.0540099942513897,0.0812657096339684,71.4029504247201,0.0859706719389509,0.0731843046209064,300.328364256879,0.0240644997222228,0.0713884914390415,137.359382023509,0.0654981240471701,0.0250773147382805,539.065055915856,0.019812100183532,0.116045250896547,123.969227703577,0.10606192115447,0.0936306137368814,98.7510361874618,0.179887938964491,0.129564037505102,57.8125540985746,0.451121661480871,0.113605589834562,36.7227121027997,1.15380645494118,0.0431078762604047,112.862895247626,0.585524579127391,0.00242314404932046,6117.14804373755,0.0129373425448905,0.0162435382027231,371.619611244594,0.238303836614779,0.0454853024921595,4.37741353723819,35.9838510789176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36",306,17,0.0462716685109789,17.0257964257964,0.10341004049624,0.066041211758262,35.7811959087336,0.094958460343075,0.0782405686397051,75.8911119169172,0.0704688895361014,0.0631319834541508,417.787797051917,0.0164381006172809,0.0734024807934117,122.131121170965,0.0651602569582171,0.103119165662046,74.3503411415618,0.154482435223672,0.0652732933506812,1010.92660468925,0.0141314747106775,0.0147724934002143,1460.7655101741,0.0107988729897115,0.0292097055110672,737.785902935193,0.0232418929602573,0.068302766431898,369.391748851973,0.0542702010875097,0.0647741665843672,191.391865859373,0.127007118413747,0.0312264819436176,4123.88315962095,0.00679666342339089,0.0959062331252761,136.617530880716,0.244008234186593,0.068128823562157,158.434074652002,0.284750766127954,0.0395125592784223,361.691462053099,0.158673531901062,0.0727715133187751,37.4534397047508,2.1831635700908,0.0199148846749694,9.28633643049094,17.1469280753513,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37",206,18,0.0669766786888097,11.5524501913628,0.184765451097286,0.0676364824166361,32.4632921516631,0.126224297611482,0.0476824496999247,156.318048878874,0.0364600186301917,0.0728853307460796,316.036351893067,0.0216107462950209,0.0910195799159935,74.3559556072367,0.121821009623625,0.0879233718206619,156.746174702709,0.0826291457026105,0.045380253350351,381.015809632474,0.0396555067218193,0.00664475952721302,1883.52877591077,0.00891854350630274,0.0193497306645279,873.441602634283,0.020332578757271,0.0797803523677061,296.775714765141,0.0706636982454892,0.0498645122422439,296.861104392489,0.0879987207800687,0.0555990112892227,2028.51418210341,0.0140258424719852,0.0411902916403181,419.961751803725,0.0770450168995929,0.0417569908045458,516.130769862838,0.0709495983800092,0.084580489691193,76.3430988088607,0.637482189368026,0.00582102379445111,3807.25654037397,0.0159135904212459,0.101835302150077,23.7570712778954,3.59314465299365,0.0340733891900449,5.99355243606763,33.6205879411585,NA,NA,NA,NA,NA,NA
"38",304,16,0.0856174834005785,10.5328956759211,0.21146056022042,0.0637157621116368,67.7815344529534,0.0645348182384997,0.0790099182072737,83.3146888534133,0.0757828213847615,0.0958141651061379,76.9956732500367,0.105253240546776,0.0876086842718214,104.325535675109,0.11185029843429,0.0486821816479226,35952.6057620434,0.000389630590272972,0.0180575172547877,4280237.44981265,3.50417426428601e-06,0.0472062437939185,252.198772089437,0.0664872496343673,0.0524266018102367,573.393661485406,0.0351246364500519,0.0672510532518825,229.146435930366,0.10203949694205,0.0449548810414516,1341.13054636983,0.0203810359604626,0.061092358781941,277.373654981768,0.109513889307459,0.0229000484326855,5175.3576629982,0.00668636457974339,0.0688867675377371,108.751313413794,0.373158154325261,0.127492442283278,15.7447871287066,4.6467700518883,0.0292838910667109,4.82689266093262,37.9443778884554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39",106,19,0.0504318328478591,31.3614370382108,0.0596675682138143,0.0931268590201547,20.6386870458531,0.163599098175856,0.0676256041943871,121.027675581287,0.0450877976365347,0.0567887450275998,689.92236598894,0.0100345738366567,0.04714739708787,196.241436660906,0.0413731054216047,0.072929568786354,107.553501170079,0.0977741347927295,0.058035141764181,312.066148834895,0.0425733913637118,0.07198347477896,178.050442404855,0.08829902063232,0.060836477417715,332.093442463871,0.0596878210397684,0.0187367078056455,1987.5549307297,0.0112035528796688,0.0686442591243462,237.071300911765,0.110300591352168,0.0247552192639884,1406.3380043367,0.0209191006361308,0.0511645514225784,540.460504986371,0.061389075576121,0.0315361366145486,814.473948709662,0.0457231048786472,0.0678506289931437,225.139612924019,0.197486016387359,0.0696417044127959,79.0617203624201,0.796756549941319,0.00223169123753503,7441.86046510662,0.0104513888889025,0.0524425131274761,92.1280041398044,1.04659397471337,0.0340914870728615,4.64972688844533,39.338690433886,NA,NA,NA
"40",201,20,0.0582120107625475,10.9908465392822,0.184553846132064,0.0352092935028363,48.4913510330396,0.0699978460312251,0.0685882685190142,41.8266606576281,0.119927427010328,0.0693121797850413,287.338374730733,0.0236575826777882,0.0775692527912568,79.7869794224752,0.113027696242814,0.0317589698567134,582.065290717673,0.0199693545081918,0.0678358825583393,406.360619377771,0.0332760729396114,0.0662438680238327,156.947830552131,0.104483271476296,0.0136697631823801,1620.70667371219,0.0119592400066628,0.0806890334746951,237.476110880971,0.0921319435800569,0.054486187013975,653.276327401039,0.0413446001976254,0.0793542713570023,287.386380385395,0.105761485733408,0.0282318371568063,6509.86469889448,0.00533833794661982,0.0297095344167752,525.481214638339,0.0731695253308483,0.073405014569948,149.168853193869,0.312269450254529,0.06732522614817,111.992555922691,0.563179227154677,0.000679737405434078,59001.2113458788,0.00128581399606523,0.00803008555260042,842.698584117257,0.0949137989143744,0.0409340168305861,111.47921872861,0.871275487221622,0.0487555670920458,5.36358924144771,34.5598210678763
"41",501,20,0.0244964218354392,13.0477037487726,11133.6204910268,0.0550753275712723,19.4365878853872,13290.2775210371,0.0613130862313684,49.7169635993261,8467.8587736762,0.0976689368742844,101.58637864079,6028.97977481699,0.0174548188035454,749.023710729105,935.7781201849,0.0623706438906375,153.209641755574,5580.38440567706,0.0165478602210082,913.576131208489,1116.77552051393,0.0686189836927988,292.673677225737,3940.02338374306,0.0604147463028881,196.247806377628,6983.22933748857,0.0215993581520451,713.907034012518,2312.82690541114,0.0305401760867471,1769.75881551733,1004.03511733919,0.0864867815196726,83.6143512344669,25449.337482329,0.0471020747830955,1323.09367464908,1898.55400878266,0.0674541864555318,305.961866097337,9651.44124213678,0.0844888095478624,138.289776966299,27531.8924344053,0.0560601013207908,229.108348420092,21464.5825977325,0.00844977816264988,3770.27939135983,1485.85107433909,0.10787147361723,27.8962990874137,282267.707467928,0.00654307562919459,203.30706878333,64376.3154833954,0.0194433593019375,8.82013343469878,2321619.39598164
"42",211,19,0.00544650575297313,22.2222222222221,0.0473684210526318,0.0348837877819978,260.015625000001,0.00763267740011924,0.0379653926868679,29.4894231801438,0.0890537828631711,0.0203601194742355,90.8354047335999,0.0417931345980126,0.081593429688521,43.8965195900709,0.114915637932834,0.113661267670031,178.647331493644,0.0399289499315231,0.048283583660467,227.183593499647,0.0405748873673091,0.045822061316646,248.557285677713,0.0457354238320636,0.0494311233508853,664.809124509341,0.0204162610985282,0.0458540540443621,336.117369616265,0.0447669245580753,0.0704087311183221,187.183818929264,0.103742243431719,0.0668038223128393,149.84814189334,0.160595730099487,0.0289917762463407,5328.66721120291,0.0052195130870887,0.0643753696237193,178.320350047567,0.1757630229022,0.0291504351018012,889.512594158312,0.0407134607112447,0.069503460300288,153.915142919375,0.286781859697246,0.0948528156098429,51.8042766270426,1.24338264895424,0.0251086037684501,810.877393210239,0.111110957957387,0.0675036604914099,4.77255950747897,36.0754849298909,NA,NA,NA
"43",410,17,0.0436012507764331,30.9726522187821,0.0603832372643716,0.0258225803522161,43.1209232809154,0.0641747952551141,0.102470313131023,24.9257973827294,0.196220805452555,0.106516390500961,108.92036360171,0.0694172719450588,0.0813904523658588,108.081836235721,0.0991824532861008,0.0542319633663231,513.469335318193,0.026364072644677,0.0561468370420621,252.173395260219,0.0605844155844139,0.0390157694474391,564.573371288503,0.0318644808863665,0.0184357044242203,1369.85117507569,0.0145166968846929,0.067485636562131,400.028470098983,0.0551788650985709,0.0988805184429764,165.84198240933,0.170965451956006,0.0489369973375578,432.960181865243,0.0828598136795082,0.074343595828407,168.168058170819,0.268835841604076,0.0040083994615427,12075.021887828,0.0042716163656072,0.062439369148719,143.803253536214,0.419602308361262,0.077643771114931,32.0615076303376,2.94812218189723,0.0386304506971987,7.91878909230855,23.9023474130561,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44",302,20,0.0548342224805068,13.961567762974,0.14548207275803,0.0693527791062256,31.1261423473055,0.126693252836184,0.0561240544339455,135.171774236854,0.041598826007118,0.0677690458876016,224.218588296107,0.0312472886256441,0.0546255427565043,299.868933714595,0.0279241468553209,0.0744552363736925,99.5746093765318,0.10929004622103,0.0763983344721026,883.251017047008,0.015499592854609,0.0292633350637843,906.762216418399,0.0165610311295811,0.0459736151382725,342.378019194392,0.0502164772682335,0.0561218145672666,599.797437422381,0.033811147928047,0.0249692536589966,1172.70227831233,0.0189015656410327,0.0428240334110115,439.556104080216,0.0585119806251636,0.0640244536835971,522.298300318164,0.0556880700090496,0.0516088257963605,853.718419531771,0.0401436184174388,0.0553285095683249,311.4869540138,0.128785148463213,0.0499596989119788,216.815084740931,0.228743658758043,0.0437604270159709,179.08671119105,0.348364379044694,0.0136343958767678,491.767811652229,0.156769843243864,0.0221446869227854,343.159696242877,0.26499933558312,0.0468277348743043,7.62127039236959,20.4352817209598
"45",104,18,0.100409075812818,9.4181935593987,0.279758320005376,0.083427674951161,43.4548774989663,0.113790441472705,0.0844738801053622,263.150640725153,0.0257411093347452,0.0803683160364488,112.532069894135,0.0783034949488913,0.0570872496909822,152.942157359977,0.0765684733769176,0.0505785668696901,1079.73241796741,0.0127462912695772,0.0890131239777692,101.834632525027,0.159686945613321,0.0652085146713995,462.706041501436,0.0454135806611743,0.0309704320386259,360.361266985502,0.0691923104242523,0.0797631323921109,376.751080757886,0.0771745622838964,0.0556355995369863,549.127288837755,0.0633642947875381,0.0385150827770781,777.04874600082,0.0525702206848517,0.0490988999850988,190.617223165502,0.257766720762961,0.0153719295483084,5189.16545245366,0.0108891115059455,0.0567063472566726,97.2343597814208,0.709853775707621,0.0246611760074197,252.943624956286,0.363850314235623,0.0268395607559226,47.0566003062133,2.74495021998569,0.011871437586146,11.119570523526,20.8438603167633,NA,NA,NA,NA,NA,NA
"46",108,20,0.0790318613856732,11.5422126823589,0.19072936095568,0.00219628261261905,94.2844700825705,0.0403477546549833,0.041330836923619,80.1742923927894,0.0554780907185992,0.0573531758143684,159.460409672189,0.0358152291396449,0.0711136406132897,611.198263437977,0.0113101921220922,0.0657887979541508,166.861846972053,0.0500450516857587,0.0644613076673566,157.513566148122,0.0701526876079288,0.0794107179237348,415.60916642616,0.0334358948030685,0.0300358732894314,1060.6953066902,0.0147422347700991,0.0875217269348076,168.671925851202,0.115357171868863,0.0641490592960482,170.579139397777,0.141258776483477,0.0302404637445295,4504.67365752329,0.00616489349610332,0.0596223075007764,241.176816712474,0.127042338000483,0.0102050399076029,2998800.4988654,1.13424980760668e-05,0.0572549284522551,202.195359987624,0.189688658874339,0.0632690940957025,188.827568252233,0.255039058216778,0.0703166500511369,54.818708602928,1.25835323324114,0.0191397526649401,387.021871117588,0.242188232376832,0.0446547451922459,10.4725226091469,15.2766948688822,0.00290373797571179,54.5190382781298,7.00685405519499
"47",408,9,0.0549867845693379,29.5969719647378,0.0629782776581118,0.0843551514309497,25.0263003876956,0.13156865843805,0.0378261721777386,301.543244344255,0.0162829433793204,0.16760704233214,50.1642819704777,0.13319204344464,0.0287013586331318,963166.815095314,9.34196860672514e-06,0.180781328271294,35.2597671771442,0.364404506940106,0.233018338242495,23.1677710504709,1.09655197879062,0.174328476652837,9.52707066433307,6.28212108575894,0.0383953476900751,5.25199840477055,32.397082438716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48",208,19,0.0331971211389852,28.1666666666666,0.065934065934066,0.0380720440444913,28.9835849914395,0.0902367535333219,0.0422274119010302,69.9382667859199,0.0532775513660535,0.0822145479908434,87.5466857768617,0.061855752258229,0.0360530547852675,430.292445071053,0.0159636723761519,0.057986311386906,236.207985287388,0.0311639630907182,0.0899961098562369,84.0402348436973,0.118534023131922,0.0384415913464441,337.538076103637,0.0377289958650043,0.0640279352957352,887.43592812831,0.016202004319417,0.0893011000815838,97.0486971491453,0.189240359144708,0.0241949954108215,1350.40740981443,0.0160400617785016,0.0248873531048731,973.158604790562,0.0244445017244667,0.0634313298644955,426.801542261732,0.0652761762058272,0.0444832922995336,486.392497604772,0.0677640461693642,0.0413389147066419,265.292812894865,0.143947812959063,0.0753203381887723,81.4666302346771,0.620699085049768,0.00999235064830748,8299.55136218588,0.0075037523186525,0.0629278549214967,60.0692415966293,1.31157882020135,0.0819063430275343,5.07966038303922,31.8730218174002,NA,NA,NA
"49",101,17,0.0440944472513107,22.5515151515151,0.0807438218742354,0.077402937977476,18.6805121479838,0.164262474880561,0.0429704860363724,84.4999999999989,0.0512820512820519,0.0690767425635391,121.890254341919,0.0451926060955941,0.0892534232466229,246.008938999533,0.028774626197862,0.0491446791381979,237.51860121005,0.0361560949512524,0.0880980130990362,94.997275724042,0.121156675835226,0.0924284930511571,189.921788328407,0.0795351223671988,0.0870139527576986,146.725858841152,0.13859368715499,0.0222318373684727,885.393846536041,0.0283833402286761,0.0920666735644145,146.426883381203,0.209636563058673,0.0251842306836605,1359.65266408644,0.0264642167868068,0.0972537972728833,60.7918897347383,0.771800697570262,0.0624112886700894,53.3690721232792,1.37701883258428,0.0105518320656971,43458.5442748288,0.0020997526379481,0.0249819675903712,109.009456452538,0.958172192863374,0.0258351976630004,5.43351697248784,33.2017048884687,NA,NA,NA,NA,NA,NA,NA,NA,NA
