,CBCD,dual_elig,white,male,agecat,grand_total,count_over_CB_total,CB_total_over_grand_total,year
690,402,1,0,0,1,264369,0.12377077,0.011154863,2009
691,402,0,1,0,0,264369,0.082739912,0.011154863,2009
692,402,1,1,0,1,264369,0.082061716,0.011154863,2009
693,402,0,1,1,0,264369,0.062394032,0.011154863,2009
694,402,1,0,0,0,264369,0.050525602,0.011154863,2009
695,402,1,0,1,1,264369,0.03899627,0.011154863,2009
696,402,0,0,0,0,264369,0.028484232,0.011154863,2009
697,402,0,0,0,1,264369,0.028145134,0.011154863,2009
698,402,1,0,1,0,264369,0.027466938,0.011154863,2009
699,402,1,1,1,1,264369,0.023397762,0.011154863,2009
700,402,0,0,1,0,264369,0.02204137,0.011154863,2009
701,402,0,0,1,1,264369,0.019328586,0.011154863,2009
702,402,1,1,0,0,264369,0.0169549,0.011154863,2009
703,402,1,1,1,0,264369,0.008816548,0.011154863,2009
704,403,0,1,0,1,264369,0.183037975,0.014941237,2009
705,403,1,0,0,1,264369,0.16,0.014941237,2009
706,403,0,1,1,1,264369,0.093164557,0.014941237,2009
707,403,0,0,0,1,264369,0.084303797,0.014941237,2009
708,403,1,1,0,1,264369,0.064556962,0.014941237,2009
709,403,1,0,0,0,264369,0.054177215,0.014941237,2009
710,403,1,0,1,1,264369,0.052405063,0.014941237,2009
711,403,0,1,0,0,264369,0.050886076,0.014941237,2009
712,403,0,0,1,1,264369,0.04835443,0.014941237,2009
713,403,0,0,0,0,264369,0.047848101,0.014941237,2009
714,403,0,1,1,0,264369,0.041518987,0.014941237,2009
715,403,0,0,1,0,264369,0.035696203,0.014941237,2009
716,403,1,0,1,0,264369,0.03164557,0.014941237,2009
717,403,1,1,1,1,264369,0.022531646,0.014941237,2009
718,403,1,1,0,0,264369,0.019746835,0.014941237,2009
719,403,1,1,1,0,264369,0.010126582,0.014941237,2009
720,404,1,0,0,1,264369,0.233243162,0.012584683,2009
721,404,0,1,0,1,264369,0.104298167,0.012584683,2009
722,404,1,0,0,0,264369,0.100691313,0.012584683,2009
723,404,1,0,1,1,264369,0.089269612,0.012584683,2009
724,404,0,1,1,1,264369,0.06101593,0.012584683,2009
725,404,1,0,1,0,264369,0.060715359,0.012584683,2009
726,404,1,1,0,1,264369,0.056206793,0.012584683,2009
727,404,0,0,0,1,264369,0.053501653,0.012584683,2009
728,404,0,0,0,0,264369,0.050796513,0.012584683,2009
729,404,0,0,1,1,264369,0.036369101,0.012584683,2009
730,404,0,0,1,0,264369,0.033964533,0.012584683,2009
731,404,0,1,0,0,264369,0.027351969,0.012584683,2009
732,404,1,1,1,1,264369,0.025247971,0.012584683,2009
733,404,0,1,1,0,264369,0.024045687,0.012584683,2009
734,404,1,1,1,0,264369,0.023444545,0.012584683,2009
735,404,1,1,0,0,264369,0.019837692,0.012584683,2009
736,405,0,1,0,1,264369,0.312653779,0.021522947,2009
737,405,0,1,1,1,264369,0.176625659,0.021522947,2009
738,405,0,1,0,0,264369,0.132513181,0.021522947,2009
739,405,0,1,1,0,264369,0.098945518,0.021522947,2009
740,405,1,1,0,1,264369,0.081546573,0.021522947,2009
741,405,1,0,0,1,264369,0.043585237,0.021522947,2009
742,405,1,1,0,0,264369,0.026362039,0.021522947,2009
743,405,1,1,1,1,264369,0.02513181,0.021522947,2009
744,405,1,0,0,0,264369,0.024077329,0.021522947,2009
745,405,1,0,1,1,264369,0.014762742,0.021522947,2009
746,405,1,1,1,0,264369,0.014411248,0.021522947,2009
747,405,0,0,1,0,264369,0.011599297,0.021522947,2009
748,405,1,0,1,0,264369,0.011247803,0.021522947,2009
749,405,0,0,0,0,264369,0.010193322,0.021522947,2009
750,405,0,0,0,1,264369,0.009666081,0.021522947,2009
751,405,0,0,1,1,264369,0.006678383,0.021522947,2009
752,406,0,1,0,1,264369,0.286473233,0.027768006,2009
753,406,0,1,1,1,264369,0.150796894,0.027768006,2009
754,406,1,1,0,1,264369,0.120147119,0.027768006,2009
755,406,0,1,0,0,264369,0.071379921,0.027768006,2009
756,406,1,1,1,1,264369,0.055442038,0.027768006,2009
757,406,1,0,0,1,264369,0.051491622,0.027768006,2009
758,406,0,1,1,0,264369,0.050810516,0.027768006,2009
759,406,1,1,0,0,264369,0.05012941,0.027768006,2009
760,406,1,1,1,0,264369,0.038141943,0.027768006,2009
761,406,0,0,0,1,264369,0.025473369,0.027768006,2009
762,406,1,0,1,1,264369,0.022612723,0.027768006,2009
763,406,1,0,0,0,264369,0.022067838,0.027768006,2009
764,406,0,0,0,0,264369,0.017027653,0.027768006,2009
765,406,0,0,1,1,264369,0.015665441,0.027768006,2009
766,406,0,0,1,0,264369,0.011851246,0.027768006,2009
767,406,1,0,1,0,264369,0.010489034,0.027768006,2009
768,407,0,1,0,1,264369,0.256610995,0.043484675,2009
769,407,0,1,1,1,264369,0.163361169,0.043484675,2009
770,407,1,0,0,1,264369,0.121172582,0.043484675,2009
771,407,0,1,0,0,264369,0.083072373,0.043484675,2009
772,407,0,1,1,0,264369,0.07289492,0.043484675,2009
773,407,1,1,0,1,264369,0.058716075,0.043484675,2009
774,407,1,0,1,1,264369,0.050191371,0.043484675,2009
775,407,1,0,0,0,264369,0.048799582,0.043484675,2009
776,407,1,0,1,0,264369,0.025574113,0.043484675,2009
777,407,0,0,0,1,264369,0.024878219,0.043484675,2009
778,407,1,1,1,1,264369,0.021137787,0.043484675,2009
779,407,0,0,0,0,264369,0.019137091,0.043484675,2009
780,407,0,0,1,1,264369,0.018006263,0.043484675,2009
781,407,0,0,1,0,264369,0.014439805,0.043484675,2009
782,407,1,1,0,0,264369,0.013743911,0.043484675,2009
783,407,1,1,1,0,264369,0.008263744,0.043484675,2009
784,408,0,1,0,1,264369,0.240985479,0.023183505,2009
785,408,0,1,1,1,264369,0.165442976,0.023183505,2009
786,408,1,0,0,1,264369,0.096753141,0.023183505,2009
787,408,1,1,0,1,264369,0.073421439,0.023183505,2009
788,408,0,1,0,0,264369,0.064447708,0.023183505,2009
789,408,0,1,1,0,264369,0.05367923,0.023183505,2009
790,408,1,0,0,0,264369,0.040789688,0.023183505,2009
791,408,0,0,0,1,264369,0.039158101,0.023183505,2009
792,408,1,0,1,1,264369,0.037200196,0.023183505,2009
793,408,0,0,0,0,264369,0.035731767,0.023183505,2009
794,408,1,1,1,1,264369,0.031815957,0.023183505,2009
795,408,0,0,1,1,264369,0.029042258,0.023183505,2009
796,408,1,1,0,0,264369,0.025942242,0.023183505,2009
797,408,0,0,1,0,264369,0.024963289,0.023183505,2009
798,408,1,1,1,0,264369,0.022352749,0.023183505,2009
799,408,1,0,1,0,264369,0.01827378,0.023183505,2009
800,409,0,1,0,1,264369,0.242925278,0.011896251,2009
801,409,0,1,1,1,264369,0.126232114,0.011896251,2009
802,409,1,0,0,1,264369,0.109062003,0.011896251,2009
803,409,0,1,0,0,264369,0.075039746,0.011896251,2009
804,409,1,1,0,1,264369,0.071860095,0.011896251,2009
805,409,1,0,0,0,264369,0.06899841,0.011896251,2009
806,409,0,1,1,0,264369,0.06709062,0.011896251,2009
807,409,1,0,1,1,264369,0.046104928,0.011896251,2009
808,409,1,1,1,1,264369,0.038155803,0.011896251,2009
809,409,1,0,1,0,264369,0.030842607,0.011896251,2009
810,409,1,1,0,0,264369,0.030524642,0.011896251,2009
811,409,0,0,0,0,264369,0.022893482,0.011896251,2009
812,409,0,0,1,0,264369,0.019395866,0.011896251,2009
813,409,1,1,1,0,264369,0.019077901,0.011896251,2009
814,409,0,0,0,1,264369,0.016534181,0.011896251,2009
815,409,0,0,1,1,264369,0.015262321,0.011896251,2009
816,410,0,1,0,1,264369,0.277047805,0.013530331,2009
817,410,0,1,1,1,264369,0.17360917,0.013530331,2009
818,410,0,1,0,0,264369,0.110707297,0.013530331,2009
819,410,0,1,1,0,264369,0.087783058,0.013530331,2009
820,410,1,0,0,1,264369,0.0835896,0.013530331,2009
821,410,1,1,0,1,264369,0.043332401,0.013530331,2009
822,410,1,0,0,0,264369,0.041934582,0.013530331,2009
823,410,0,0,0,1,264369,0.029354207,0.013530331,2009
824,410,1,0,1,1,264369,0.028515516,0.013530331,2009
825,410,0,0,0,0,264369,0.027676824,0.013530331,2009
826,410,0,0,1,0,264369,0.025999441,0.013530331,2009
827,410,0,0,1,1,264369,0.02376293,0.013530331,2009
828,410,1,0,1,0,264369,0.023483366,0.013530331,2009
829,410,1,1,0,0,264369,0.009784736,0.013530331,2009
830,410,1,1,1,1,264369,0.009225608,0.013530331,2009
831,410,1,1,1,0,264369,0.004193458,0.013530331,2009
832,411,0,1,0,1,264369,0.33620108,0.022423204,2009
833,411,0,1,1,1,264369,0.210863698,0.022423204,2009
834,411,0,1,0,0,264369,0.106443995,0.022423204,2009
835,411,0,1,1,0,264369,0.086707152,0.022423204,2009
836,411,1,0,0,1,264369,0.054993252,0.022423204,2009
837,411,1,1,0,1,264369,0.041666667,0.022423204,2009
838,411,1,0,0,0,264369,0.024797571,0.022423204,2009
839,411,0,0,0,1,264369,0.023616734,0.022423204,2009
840,411,1,0,1,1,264369,0.023616734,0.022423204,2009
841,411,0,0,0,0,264369,0.017375169,0.022423204,2009
842,411,0,0,1,1,264369,0.016025641,0.022423204,2009
843,411,0,0,1,0,264369,0.01585695,0.022423204,2009
844,411,1,0,1,0,264369,0.014676113,0.022423204,2009
845,411,1,1,1,1,264369,0.01400135,0.022423204,2009
846,411,1,1,0,0,264369,0.007591093,0.022423204,2009
847,411,1,1,1,0,264369,0.005566802,0.022423204,2009
848,412,0,0,0,1,264369,0.217245241,0.016889272,2009
849,412,1,0,0,1,264369,0.205599104,0.016889272,2009
850,412,0,0,0,0,264369,0.139977604,0.016889272,2009
851,412,0,0,1,1,264369,0.095408735,0.016889272,2009
852,412,1,0,0,0,264369,0.092049272,0.016889272,2009
853,412,0,0,1,0,264369,0.084210526,0.016889272,2009
854,412,1,0,1,1,264369,0.060470325,0.016889272,2009
855,412,1,0,1,0,264369,0.04031355,0.016889272,2009
856,412,0,1,0,1,264369,0.015005599,0.016889272,2009
857,412,1,1,0,1,264369,0.011198208,0.016889272,2009
858,412,1,1,1,1,264369,0.009630459,0.016889272,2009
859,412,0,1,1,1,264369,0.009182531,0.016889272,2009
860,412,0,1,1,0,264369,0.006047032,0.016889272,2009
861,412,0,1,0,0,264369,0.00537514,0.016889272,2009
862,412,1,1,1,0,264369,0.004255319,0.016889272,2009
863,412,1,1,0,0,264369,0.004031355,0.016889272,2009
864,413,0,1,0,1,264369,0.239693356,0.022203814,2009
865,413,0,1,1,1,264369,0.123850085,0.022203814,2009
866,413,0,0,0,0,264369,0.104770017,0.022203814,2009
867,413,1,0,0,1,264369,0.102725724,0.022203814,2009
868,413,0,0,0,1,264369,0.088245315,0.022203814,2009
869,413,0,0,1,0,264369,0.07802385,0.022203814,2009
870,413,0,0,1,1,264369,0.056388416,0.022203814,2009
871,413,0,1,0,0,264369,0.049744463,0.022203814,2009
872,413,0,1,1,0,264369,0.038330494,0.022203814,2009
873,413,1,0,0,0,264369,0.036115843,0.022203814,2009
874,413,1,1,0,1,264369,0.029471891,0.022203814,2009
875,413,1,0,1,1,264369,0.026064736,0.022203814,2009
876,413,1,0,1,0,264369,0.016013629,0.022203814,2009
877,413,1,1,1,1,264369,0.005962521,0.022203814,2009
878,413,1,1,0,0,264369,0.002555366,0.022203814,2009
879,413,1,1,1,0,264369,0.002044293,0.022203814,2009
880,414,0,1,0,1,264369,0.15583367,0.01873896,2009
881,414,1,1,0,1,264369,0.13847396,0.01873896,2009
882,414,0,1,1,1,264369,0.099111829,0.01873896,2009
883,414,1,0,0,1,264369,0.090835688,0.01873896,2009
884,414,1,1,1,1,264369,0.077916835,0.01873896,2009
885,414,0,1,0,0,264369,0.064997981,0.01873896,2009
886,414,1,1,0,0,264369,0.064796124,0.01873896,2009
887,414,0,1,1,0,264369,0.058740412,0.01873896,2009
888,414,1,1,1,0,264369,0.053693985,0.01873896,2009
889,414,1,0,0,0,264369,0.053492128,0.01873896,2009
890,414,1,0,1,1,264369,0.042188131,0.01873896,2009
891,414,1,0,1,0,264369,0.034113847,0.01873896,2009
892,414,0,0,0,0,264369,0.022002422,0.01873896,2009
893,414,0,0,0,1,264369,0.017157852,0.01873896,2009
894,414,0,0,1,0,264369,0.016955995,0.01873896,2009
895,414,0,0,1,1,264369,0.00968914,0.01873896,2009
896,501,0,1,0,1,264369,0.238064236,0.017430183,2009
897,501,0,1,1,1,264369,0.152560764,0.017430183,2009
898,501,0,1,1,0,264369,0.115451389,0.017430183,2009
899,501,0,1,0,0,264369,0.113932292,0.017430183,2009
900,501,1,1,0,1,264369,0.06640625,0.017430183,2009
901,501,1,0,0,1,264369,0.0625,0.017430183,2009
902,501,1,0,0,0,264369,0.041232639,0.017430183,2009
903,501,0,0,0,0,264369,0.029947917,0.017430183,2009
904,501,1,1,0,0,264369,0.025390625,0.017430183,2009
905,501,1,1,1,1,264369,0.025173611,0.017430183,2009
906,501,0,0,0,1,264369,0.024956597,0.017430183,2009
907,501,1,0,1,1,264369,0.024522569,0.017430183,2009
908,501,0,0,1,0,264369,0.024088542,0.017430183,2009
909,501,1,0,1,0,264369,0.021918403,0.017430183,2009
910,501,0,0,1,1,264369,0.016927083,0.017430183,2009
911,501,1,1,1,0,264369,0.016927083,0.017430183,2009
912,502,0,1,0,1,264369,0.244484959,0.020747516,2009
913,502,0,1,1,1,264369,0.172470374,0.020747516,2009
914,502,0,1,1,0,264369,0.128532361,0.020747516,2009
915,502,0,1,0,0,264369,0.124156791,0.020747516,2009
916,502,1,1,0,1,264369,0.119781222,0.020747516,2009
917,502,1,0,0,1,264369,0.037739289,0.020747516,2009
918,502,1,1,1,1,264369,0.037374658,0.020747516,2009
919,502,1,1,0,0,264369,0.034275296,0.020747516,2009
920,502,1,0,0,0,264369,0.018049225,0.020747516,2009
921,502,1,1,1,0,264369,0.01786691,0.020747516,2009
922,502,0,0,0,0,264369,0.014220602,0.020747516,2009
923,502,0,0,1,0,264369,0.012032817,0.020747516,2009
924,502,1,0,1,1,264369,0.011485871,0.020747516,2009
925,502,0,0,0,1,264369,0.009662716,0.020747516,2009
926,502,1,0,1,0,264369,0.009662716,0.020747516,2009
927,502,0,0,1,1,264369,0.008204193,0.020747516,2009
928,503,0,1,0,1,264369,0.257589051,0.02155699,2009
929,503,0,1,1,1,264369,0.194244604,0.02155699,2009
930,503,0,1,0,0,264369,0.188278645,0.02155699,2009
931,503,0,1,1,0,264369,0.180733462,0.02155699,2009
932,503,1,1,0,1,264369,0.059133181,0.02155699,2009
933,503,1,1,0,0,264369,0.021933673,0.02155699,2009
934,503,1,1,1,1,264369,0.021407264,0.02155699,2009
935,503,1,0,0,1,264369,0.012809265,0.02155699,2009
936,503,1,1,1,0,264369,0.011580979,0.02155699,2009
937,503,0,0,0,1,264369,0.010352693,0.02155699,2009
938,503,0,0,0,0,264369,0.010177224,0.02155699,2009
939,503,0,0,1,0,264369,0.010177224,0.02155699,2009
940,503,0,0,1,1,264369,0.008071592,0.02155699,2009
941,503,1,0,0,0,264369,0.005965959,0.02155699,2009
942,503,1,0,1,1,264369,0.005088612,0.02155699,2009
943,503,1,0,1,0,264369,0.002456571,0.02155699,2009
