,CBCD,dual_elig,white,male,agecat,grand_total,count_over_CB_total,CB_total_over_grand_total,year
58,104,0,0,0,0,247241,0.027913468,0.011591929,2010
59,104,1,1,0,0,247241,0.026866713,0.011591929,2010
60,104,1,1,1,1,247241,0.025122121,0.011591929,2010
61,104,0,0,1,1,247241,0.024075366,0.011591929,2010
62,104,1,0,1,0,247241,0.024075366,0.011591929,2010
63,104,0,0,1,0,247241,0.023726448,0.011591929,2010
64,104,1,1,1,0,247241,0.023028611,0.011591929,2010
65,105,0,1,0,1,247241,0.289630513,0.0067869,2010
66,105,0,1,1,1,247241,0.227651967,0.0067869,2010
67,105,0,1,1,0,247241,0.093563766,0.0067869,2010
68,105,0,1,0,0,247241,0.088200238,0.0067869,2010
69,105,1,1,0,1,247241,0.05363528,0.0067869,2010
70,105,1,0,0,1,247241,0.049463647,0.0067869,2010
71,105,1,1,1,1,247241,0.032181168,0.0067869,2010
72,105,1,0,1,1,247241,0.028009535,0.0067869,2010
73,105,0,0,0,1,247241,0.022646007,0.0067869,2010
74,105,1,0,0,0,247241,0.021454112,0.0067869,2010
75,105,0,0,0,0,247241,0.017878427,0.0067869,2010
76,105,1,1,0,0,247241,0.017878427,0.0067869,2010
77,105,0,0,1,1,247241,0.016686532,0.0067869,2010
78,105,1,1,1,0,247241,0.016686532,0.0067869,2010
79,105,1,0,1,0,247241,0.012514899,0.0067869,2010
80,105,0,0,1,0,247241,0.011918951,0.0067869,2010
81,106,0,1,0,1,247241,0.368789809,0.025400318,2010
82,106,0,1,1,1,247241,0.233917197,0.025400318,2010
83,106,0,1,0,0,247241,0.12133758,0.025400318,2010
84,106,0,1,1,0,247241,0.087420382,0.025400318,2010
85,106,1,1,0,1,247241,0.030414013,0.025400318,2010
86,106,0,0,0,1,247241,0.02866242,0.025400318,2010
87,106,1,0,0,1,247241,0.025636943,0.025400318,2010
88,106,0,0,0,0,247241,0.021815287,0.025400318,2010
89,106,0,0,1,1,247241,0.018471338,0.025400318,2010
90,106,1,1,1,1,247241,0.012738854,0.025400318,2010
91,106,0,0,1,0,247241,0.012579618,0.025400318,2010
92,106,1,0,1,1,247241,0.011783439,0.025400318,2010
93,106,1,0,0,0,247241,0.010987261,0.025400318,2010
94,106,1,1,0,0,247241,0.006210191,0.025400318,2010
95,106,1,1,1,0,247241,0.005095541,0.025400318,2010
96,106,1,0,1,0,247241,0.004140127,0.025400318,2010
97,107,0,1,0,1,247241,0.277765186,0.035689873,2010
98,107,0,1,1,1,247241,0.190843155,0.035689873,2010
99,107,1,0,0,1,247241,0.097461469,0.035689873,2010
100,107,0,1,0,0,247241,0.09032185,0.035689873,2010
101,107,0,1,1,0,247241,0.082502267,0.035689873,2010
102,107,0,0,0,1,247241,0.051223935,0.035689873,2010
103,107,1,1,0,1,247241,0.039211242,0.035689873,2010
104,107,1,0,0,0,247241,0.032978241,0.035689873,2010
105,107,0,0,0,0,247241,0.027878513,0.035689873,2010
106,107,0,0,1,1,247241,0.024705349,0.035689873,2010
107,107,1,0,1,1,247241,0.02425204,0.035689873,2010
108,107,0,0,1,0,247241,0.016999093,0.035689873,2010
109,107,1,1,1,1,247241,0.016092475,0.035689873,2010
110,107,1,0,1,0,247241,0.013259293,0.035689873,2010
111,107,1,1,0,0,247241,0.008499547,0.035689873,2010
112,107,1,1,1,0,247241,0.006006346,0.035689873,2010
113,108,0,1,0,1,247241,0.360753987,0.041841766,2010
114,108,0,1,1,1,247241,0.253745771,0.041841766,2010
115,108,0,1,0,0,247241,0.124117931,0.041841766,2010
116,108,0,1,1,0,247241,0.09579507,0.041841766,2010
117,108,1,1,0,1,247241,0.042339294,0.041841766,2010
118,108,1,0,0,1,247241,0.026679555,0.041841766,2010
119,108,0,0,0,1,247241,0.022039633,0.041841766,2010
120,108,0,0,1,1,247241,0.012566457,0.041841766,2010
121,108,1,1,1,1,247241,0.011793137,0.041841766,2010
122,108,0,0,0,0,247241,0.011599807,0.041841766,2010
123,108,1,0,1,1,247241,0.00898985,0.041841766,2010
124,108,1,0,0,0,247241,0.007249879,0.041841766,2010
125,108,0,0,1,0,247241,0.006573224,0.041841766,2010
126,108,1,1,0,0,247241,0.006089899,0.041841766,2010
127,108,1,1,1,0,247241,0.005799903,0.041841766,2010
128,108,1,0,1,0,247241,0.003866602,0.041841766,2010
129,109,1,0,0,1,247241,0.259148936,0.009504896,2010
130,109,0,0,0,1,247241,0.137021277,0.009504896,2010
131,109,1,0,0,0,247241,0.105531915,0.009504896,2010
132,109,0,1,0,1,247241,0.095744681,0.009504896,2010
133,109,1,0,1,1,247241,0.067234043,0.009504896,2010
134,109,0,0,0,0,247241,0.065106383,0.009504896,2010
135,109,0,1,1,1,247241,0.065106383,0.009504896,2010
136,109,0,0,1,1,247241,0.063404255,0.009504896,2010
137,109,1,0,1,0,247241,0.039574468,0.009504896,2010
138,109,0,0,1,0,247241,0.034468085,0.009504896,2010
139,109,0,1,0,0,247241,0.023829787,0.009504896,2010
140,109,1,1,0,1,247241,0.020425532,0.009504896,2010
141,109,0,1,1,0,247241,0.010638298,0.009504896,2010
142,109,1,1,0,0,247241,0.006382979,0.009504896,2010
143,109,1,1,1,1,247241,0.005106383,0.009504896,2010
144,109,1,1,1,0,247241,0.001276596,0.009504896,2010
145,110,1,0,0,1,247241,0.26337262,0.008922468,2010
146,110,0,0,0,1,247241,0.213055304,0.008922468,2010
147,110,0,0,0,0,247241,0.131006346,0.008922468,2010
148,110,1,0,0,0,247241,0.105621034,0.008922468,2010
149,110,1,0,1,1,247241,0.079782412,0.008922468,2010
150,110,0,0,1,1,247241,0.077969175,0.008922468,2010
151,110,1,0,1,0,247241,0.054397099,0.008922468,2010
152,110,0,0,1,0,247241,0.051223935,0.008922468,2010
153,110,0,1,0,1,247241,0.005893019,0.008922468,2010
154,110,1,1,0,1,247241,0.004533092,0.008922468,2010
155,110,1,1,1,0,247241,0.003173164,0.008922468,2010
156,110,0,1,0,0,247241,0.002719855,0.008922468,2010
157,110,0,1,1,0,247241,0.002266546,0.008922468,2010
158,110,0,1,1,1,247241,0.001813237,0.008922468,2010
159,110,1,1,0,0,247241,0.001813237,0.008922468,2010
160,110,1,1,1,1,247241,0.001359927,0.008922468,2010
161,111,1,0,0,1,247241,0.324590164,0.012336142,2010
162,111,1,0,0,0,247241,0.12557377,0.012336142,2010
163,111,0,0,0,1,247241,0.124262295,0.012336142,2010
164,111,1,0,1,1,247241,0.099344262,0.012336142,2010
165,111,0,0,0,0,247241,0.077704918,0.012336142,2010
166,111,1,0,1,0,247241,0.04852459,0.012336142,2010
167,111,0,0,1,1,247241,0.043934426,0.012336142,2010
168,111,0,0,1,0,247241,0.035081967,0.012336142,2010
169,111,0,1,0,1,247241,0.030819672,0.012336142,2010
170,111,1,1,0,1,247241,0.026885246,0.012336142,2010
171,111,0,1,1,1,247241,0.020327869,0.012336142,2010
172,111,0,1,0,0,247241,0.012131148,0.012336142,2010
173,111,1,1,1,1,247241,0.010491803,0.012336142,2010
174,111,0,1,1,0,247241,0.007540984,0.012336142,2010
175,111,1,1,0,0,247241,0.007213115,0.012336142,2010
176,111,1,1,1,0,247241,0.00557377,0.012336142,2010
177,112,1,0,0,1,247241,0.311387593,0.023406312,2010
178,112,1,0,0,0,247241,0.127872818,0.023406312,2010
179,112,1,0,1,1,247241,0.10316226,0.023406312,2010
180,112,0,1,0,1,247241,0.081734923,0.023406312,2010
181,112,0,0,0,1,247241,0.071539658,0.023406312,2010
182,112,1,0,1,0,247241,0.060307586,0.023406312,2010
183,112,1,1,0,1,247241,0.049421116,0.023406312,2010
184,112,0,1,1,1,247241,0.041645067,0.023406312,2010
185,112,0,0,1,1,247241,0.034733022,0.023406312,2010
186,112,0,0,0,0,247241,0.031104199,0.023406312,2010
187,112,0,0,1,0,247241,0.021254536,0.023406312,2010
188,112,0,1,0,0,247241,0.018144116,0.023406312,2010
189,112,1,1,1,1,247241,0.015897702,0.023406312,2010
190,112,0,1,1,0,247241,0.012096077,0.023406312,2010
191,112,1,1,0,0,247241,0.011577674,0.023406312,2010
192,112,1,1,1,0,247241,0.008121652,0.023406312,2010
193,201,1,0,0,1,247241,0.384550798,0.004817162,2010
194,201,1,0,0,0,247241,0.188916877,0.004817162,2010
195,201,1,0,1,1,247241,0.101595298,0.004817162,2010
196,201,0,0,0,1,247241,0.088161209,0.004817162,2010
197,201,1,0,1,0,247241,0.070528967,0.004817162,2010
198,201,0,0,0,0,247241,0.057934509,0.004817162,2010
199,201,0,0,1,1,247241,0.04534005,0.004817162,2010
200,201,0,0,1,0,247241,0.02938707,0.004817162,2010
201,201,1,1,0,1,247241,0.010915197,0.004817162,2010
202,201,0,1,0,1,247241,0.005877414,0.004817162,2010
203,201,0,1,1,0,247241,0.004198153,0.004817162,2010
204,201,0,1,1,1,247241,0.004198153,0.004817162,2010
205,201,0,1,0,0,247241,0.003358522,0.004817162,2010
206,201,1,1,0,0,247241,0.002518892,0.004817162,2010
207,201,1,1,1,0,247241,0.002518892,0.004817162,2010
208,202,1,0,0,1,247241,0.401050788,0.002309488,2010
209,202,1,0,0,0,247241,0.192644483,0.002309488,2010
210,202,1,0,1,1,247241,0.112084063,0.002309488,2010
211,202,0,0,0,1,247241,0.070052539,0.002309488,2010
212,202,1,0,1,0,247241,0.066549912,0.002309488,2010
213,202,0,0,0,0,247241,0.050788091,0.002309488,2010
214,202,0,0,1,0,247241,0.045534151,0.002309488,2010
215,202,0,0,1,1,247241,0.031523643,0.002309488,2010
216,202,1,1,0,1,247241,0.007005254,0.002309488,2010
217,202,0,1,0,0,247241,0.00525394,0.002309488,2010
218,202,0,1,0,1,247241,0.00525394,0.002309488,2010
219,202,0,1,1,0,247241,0.003502627,0.002309488,2010
220,202,1,1,0,0,247241,0.003502627,0.002309488,2010
221,202,1,1,1,1,247241,0.003502627,0.002309488,2010
222,202,1,1,1,0,247241,0.001751313,0.002309488,2010
223,203,1,0,0,1,247241,0.326966292,0.003599727,2010
224,203,1,0,0,0,247241,0.196629213,0.003599727,2010
225,203,1,0,1,1,247241,0.091011236,0.003599727,2010
226,203,0,0,0,0,247241,0.086516854,0.003599727,2010
227,203,1,0,1,0,247241,0.085393258,0.003599727,2010
228,203,0,0,0,1,247241,0.084269663,0.003599727,2010
229,203,0,0,1,0,247241,0.064044944,0.003599727,2010
230,203,0,0,1,1,247241,0.046067416,0.003599727,2010
231,203,1,1,0,1,247241,0.005617978,0.003599727,2010
232,203,1,1,0,0,247241,0.003370787,0.003599727,2010
233,203,0,1,0,1,247241,0.002247191,0.003599727,2010
234,203,1,1,1,0,247241,0.002247191,0.003599727,2010
235,203,1,1,1,1,247241,0.002247191,0.003599727,2010
236,203,0,1,0,0,247241,0.001123596,0.003599727,2010
237,203,0,1,1,0,247241,0.001123596,0.003599727,2010
238,203,0,1,1,1,247241,0.001123596,0.003599727,2010
239,204,1,0,0,1,247241,0.332224071,0.00729248,2010
240,204,1,0,0,0,247241,0.135330006,0.00729248,2010
241,204,0,0,0,1,247241,0.117027177,0.00729248,2010
242,204,1,0,1,1,247241,0.098169717,0.00729248,2010
243,204,0,0,0,0,247241,0.081530782,0.00729248,2010
244,204,1,0,1,0,247241,0.08042152,0.00729248,2010
245,204,0,0,1,0,247241,0.051580699,0.00729248,2010
246,204,0,0,1,1,247241,0.045479756,0.00729248,2010
247,204,1,1,0,1,247241,0.013311148,0.00729248,2010
248,204,0,1,0,1,247241,0.008874099,0.00729248,2010
249,204,1,1,0,0,247241,0.007764836,0.00729248,2010
250,204,1,1,1,1,247241,0.007764836,0.00729248,2010
251,204,0,1,1,1,247241,0.007210205,0.00729248,2010
252,204,0,1,1,0,247241,0.006100943,0.00729248,2010
253,204,1,1,1,0,247241,0.004437049,0.00729248,2010
254,204,0,1,0,0,247241,0.002773156,0.00729248,2010
255,205,1,0,0,1,247241,0.346617238,0.004364163,2010
256,205,1,0,0,0,247241,0.190917516,0.004364163,2010
257,205,1,0,1,1,247241,0.094531974,0.004364163,2010
258,205,1,0,1,0,247241,0.080630213,0.004364163,2010
259,205,0,0,0,1,247241,0.074142725,0.004364163,2010
260,205,0,0,0,0,247241,0.069508804,0.004364163,2010
261,205,0,0,1,0,247241,0.052826691,0.004364163,2010
262,205,0,0,1,1,247241,0.039851715,0.004364163,2010
263,205,1,1,0,0,247241,0.011121409,0.004364163,2010
264,205,1,1,0,1,247241,0.011121409,0.004364163,2010
265,205,0,1,0,1,247241,0.008341057,0.004364163,2010
266,205,0,1,1,1,247241,0.005560704,0.004364163,2010
267,205,0,1,1,0,247241,0.00463392,0.004364163,2010
268,205,1,1,1,1,247241,0.00463392,0.004364163,2010
269,205,0,1,0,0,247241,0.003707136,0.004364163,2010
270,205,1,1,1,0,247241,0.001853568,0.004364163,2010
271,206,1,0,0,1,247241,0.320430108,0.003761512,2010
272,206,1,0,0,0,247241,0.17311828,0.003761512,2010
273,206,1,0,1,1,247241,0.093548387,0.003761512,2010
274,206,1,0,1,0,247241,0.06344086,0.003761512,2010
275,206,1,1,0,1,247241,0.056989247,0.003761512,2010
276,206,0,1,0,1,247241,0.048387097,0.003761512,2010
277,206,0,0,0,1,247241,0.047311828,0.003761512,2010
278,206,0,0,0,0,247241,0.046236559,0.003761512,2010
279,206,0,0,1,0,247241,0.031182796,0.003761512,2010
280,206,0,0,1,1,247241,0.030107527,0.003761512,2010
281,206,0,1,1,1,247241,0.02688172,0.003761512,2010
282,206,1,1,0,0,247241,0.016129032,0.003761512,2010
283,206,1,1,1,1,247241,0.016129032,0.003761512,2010
284,206,0,1,0,0,247241,0.012903226,0.003761512,2010
285,206,0,1,1,0,247241,0.012903226,0.003761512,2010
286,206,1,1,1,0,247241,0.004301075,0.003761512,2010
287,207,1,0,0,1,247241,0.262876579,0.008323862,2010
288,207,1,0,0,0,247241,0.123906706,0.008323862,2010
289,207,0,1,0,1,247241,0.111273081,0.008323862,2010
290,207,1,0,1,1,247241,0.086977648,0.008323862,2010
291,207,1,1,0,1,247241,0.075801749,0.008323862,2010
292,207,0,1,1,1,247241,0.054907677,0.008323862,2010
293,207,0,0,0,1,247241,0.053449951,0.008323862,2010
294,207,1,0,1,0,247241,0.048104956,0.008323862,2010
295,207,0,0,0,0,247241,0.036929057,0.008323862,2010
296,207,1,1,1,1,247241,0.027210884,0.008323862,2010
297,207,0,0,1,1,247241,0.026239067,0.008323862,2010
298,207,0,1,0,0,247241,0.025753158,0.008323862,2010
299,207,0,0,1,0,247241,0.024781341,0.008323862,2010
300,207,1,1,0,0,247241,0.017492711,0.008323862,2010
301,207,0,1,1,0,247241,0.016034985,0.008323862,2010
302,207,1,1,1,0,247241,0.008260447,0.008323862,2010
303,208,0,1,0,1,247241,0.292102207,0.020894593,2010
304,208,0,1,1,1,247241,0.154277971,0.020894593,2010
305,208,1,1,0,1,247241,0.141114983,0.020894593,2010
306,208,1,0,0,1,247241,0.091947348,0.020894593,2010
307,208,0,1,0,0,247241,0.070654278,0.020894593,2010
308,208,0,1,1,0,247241,0.039295393,0.020894593,2010
309,208,1,1,1,1,247241,0.034456059,0.020894593,2010
310,208,0,0,0,1,247241,0.032713899,0.020894593,2010
311,208,1,0,1,1,247241,0.029423151,0.020894593,2010
312,208,1,0,0,0,247241,0.027487418,0.020894593,2010
313,208,0,0,0,0,247241,0.02245451,0.020894593,2010
314,208,0,0,1,1,247241,0.015679443,0.020894593,2010
315,208,1,0,1,0,247241,0.014130856,0.020894593,2010
316,208,1,1,0,0,247241,0.014130856,0.020894593,2010
317,208,0,0,1,0,247241,0.010646535,0.020894593,2010
318,208,1,1,1,0,247241,0.009485095,0.020894593,2010
319,209,1,0,0,1,247241,0.258508078,0.011765848,2010
320,209,0,0,0,1,247241,0.155036095,0.011765848,2010
321,209,0,0,0,0,247241,0.109659677,0.011765848,2010
322,209,1,0,0,0,247241,0.104159505,0.011765848,2010
323,209,0,0,1,1,247241,0.077689928,0.011765848,2010
324,209,0,0,1,0,247241,0.065314541,0.011765848,2010
325,209,1,0,1,1,247241,0.063939498,0.011765848,2010
326,209,1,0,1,0,247241,0.046751461,0.011765848,2010
327,209,0,1,0,1,247241,0.038844964,0.011765848,2010
328,209,0,1,1,1,247241,0.020625645,0.011765848,2010
329,209,0,1,0,0,247241,0.019250602,0.011765848,2010
330,209,1,1,0,1,247241,0.017531798,0.011765848,2010
331,209,0,1,1,0,247241,0.007906497,0.011765848,2010
332,209,1,1,1,1,247241,0.005500172,0.011765848,2010
333,209,1,1,0,0,247241,0.005156411,0.011765848,2010
334,209,1,1,1,0,247241,0.004125129,0.011765848,2010
335,210,0,1,0,1,247241,0.221769631,0.017873249,2010
336,210,0,1,1,1,247241,0.13555103,0.017873249,2010
337,210,0,0,0,1,247241,0.09391265,0.017873249,2010
338,210,1,0,0,1,247241,0.083503055,0.017873249,2010
339,210,0,1,0,0,247241,0.075809007,0.017873249,2010
340,210,1,1,0,1,247241,0.072188278,0.017873249,2010
341,210,0,0,0,0,247241,0.069472731,0.017873249,2010
342,210,0,1,1,0,247241,0.065625707,0.017873249,2010
343,210,0,0,1,1,247241,0.040054311,0.017873249,2010
344,210,0,0,1,0,247241,0.034623218,0.017873249,2010
345,210,1,0,0,0,247241,0.028965829,0.017873249,2010
346,210,1,1,1,1,247241,0.02285585,0.017873249,2010
347,210,1,0,1,1,247241,0.019914008,0.017873249,2010
348,210,1,1,0,0,247241,0.01674587,0.017873249,2010
349,210,1,0,1,0,247241,0.011314777,0.017873249,2010
350,210,1,1,1,0,247241,0.007694048,0.017873249,2010
351,211,0,1,0,1,247241,0.188803513,0.014738656,2010
352,211,1,0,0,1,247241,0.138583974,0.014738656,2010
353,211,0,1,1,1,247241,0.122941822,0.014738656,2010
354,211,1,1,0,1,247241,0.117178924,0.014738656,2010
355,211,1,0,1,1,247241,0.055982437,0.014738656,2010
356,211,0,1,0,0,247241,0.051866081,0.014738656,2010
357,211,0,1,1,0,247241,0.049670692,0.014738656,2010
358,211,1,0,0,0,247241,0.046926454,0.014738656,2010
359,211,1,1,1,1,247241,0.046377607,0.014738656,2010
360,211,0,0,0,1,247241,0.039791438,0.014738656,2010
361,211,1,0,1,0,247241,0.032381998,0.014738656,2010
362,211,1,1,0,0,247241,0.028265642,0.014738656,2010
363,211,0,0,0,0,247241,0.025795829,0.014738656,2010
364,211,0,0,1,1,247241,0.022228321,0.014738656,2010
365,211,0,0,1,0,247241,0.018660812,0.014738656,2010
366,211,1,1,1,0,247241,0.014544457,0.014738656,2010
367,212,1,0,0,1,247241,0.179257787,0.012206713,2010
368,212,0,0,0,1,247241,0.160702452,0.012206713,2010
369,212,0,1,0,1,247241,0.110006627,0.012206713,2010
370,212,0,0,0,0,247241,0.08880053,0.012206713,2010
371,212,0,0,1,1,247241,0.073889993,0.012206713,2010
372,212,1,0,0,0,247241,0.057654076,0.012206713,2010
373,212,0,1,1,1,247241,0.05666004,0.012206713,2010
374,212,1,0,1,1,247241,0.05666004,0.012206713,2010
375,212,0,0,1,0,247241,0.051358516,0.012206713,2010
376,212,1,0,1,0,247241,0.039098741,0.012206713,2010
377,212,1,1,0,1,247241,0.038104705,0.012206713,2010
378,212,0,1,0,0,247241,0.0314778,0.012206713,2010
379,212,0,1,1,0,247241,0.024188204,0.012206713,2010
380,212,1,1,1,1,247241,0.015573227,0.012206713,2010
381,212,1,1,1,0,247241,0.008946322,0.012206713,2010
382,212,1,1,0,0,247241,0.007620941,0.012206713,2010
383,301,0,1,0,1,247241,0.166340509,0.016534474,2010
384,301,1,0,0,1,247241,0.15851272,0.016534474,2010
385,301,1,1,0,1,247241,0.140166341,0.016534474,2010
386,301,1,0,0,0,247241,0.095401174,0.016534474,2010
387,301,0,1,1,1,247241,0.082191781,0.016534474,2010
388,301,1,1,1,1,247241,0.058953033,0.016534474,2010
389,301,1,0,1,1,247241,0.051614481,0.016534474,2010
390,301,0,1,0,0,247241,0.045009785,0.016534474,2010
391,301,0,0,0,1,247241,0.033757339,0.016534474,2010
392,301,0,1,1,0,247241,0.031066536,0.016534474,2010
393,301,1,0,1,0,247241,0.029354207,0.016534474,2010
394,301,1,1,0,0,247241,0.029354207,0.016534474,2010
395,301,0,0,0,0,247241,0.022749511,0.016534474,2010
396,301,1,1,1,0,247241,0.01981409,0.016534474,2010
397,301,0,0,1,1,247241,0.018835616,0.016534474,2010
398,301,0,0,1,0,247241,0.016878669,0.016534474,2010
399,302,1,0,0,1,247241,0.178764479,0.010475609,2010
400,302,0,1,0,1,247241,0.116988417,0.010475609,2010
401,302,0,0,0,1,247241,0.111969112,0.010475609,2010
402,302,0,1,1,1,247241,0.093050193,0.010475609,2010
403,302,0,0,0,0,247241,0.077220077,0.010475609,2010
404,302,1,0,1,1,247241,0.056756757,0.010475609,2010
405,302,1,0,0,0,247241,0.055984556,0.010475609,2010
406,302,0,1,1,0,247241,0.055212355,0.010475609,2010
407,302,1,1,0,1,247241,0.049034749,0.010475609,2010
408,302,0,1,0,0,247241,0.048262548,0.010475609,2010
409,302,0,0,1,1,247241,0.045559846,0.010475609,2010
410,302,0,0,1,0,247241,0.038223938,0.010475609,2010
411,302,1,0,1,0,247241,0.031660232,0.010475609,2010
412,302,1,1,1,1,247241,0.015830116,0.010475609,2010
413,302,1,1,0,0,247241,0.013899614,0.010475609,2010
414,302,1,1,1,0,247241,0.011583012,0.010475609,2010
415,303,1,0,0,1,247241,0.289769946,0.008263193,2010
416,303,0,0,0,1,247241,0.152227117,0.008263193,2010
417,303,1,0,0,0,247241,0.141948116,0.008263193,2010
418,303,0,0,0,0,247241,0.115516397,0.008263193,2010
419,303,1,0,1,1,247241,0.078805678,0.008263193,2010
420,303,0,0,1,1,247241,0.077826725,0.008263193,2010
421,303,0,0,1,0,247241,0.068526676,0.008263193,2010
422,303,1,0,1,0,247241,0.054821341,0.008263193,2010
423,303,1,1,0,1,247241,0.007342144,0.008263193,2010
424,303,0,1,0,1,247241,0.00391581,0.008263193,2010
425,303,0,1,1,1,247241,0.002936858,0.008263193,2010
426,303,1,1,0,0,247241,0.001957905,0.008263193,2010
427,303,0,1,1,0,247241,0.001468429,0.008263193,2010
428,303,1,1,1,0,247241,0.001468429,0.008263193,2010
429,303,1,1,1,1,247241,0.000978953,0.008263193,2010
430,303,0,1,0,0,247241,0.000489476,0.008263193,2010
431,304,1,0,0,1,247241,0.333098592,0.005743384,2010
432,304,1,0,0,0,247241,0.18028169,0.005743384,2010
433,304,1,0,1,1,247241,0.115492958,0.005743384,2010
434,304,1,0,1,0,247241,0.085211268,0.005743384,2010
435,304,0,0,0,1,247241,0.071830986,0.005743384,2010
436,304,0,0,0,0,247241,0.048591549,0.005743384,2010
437,304,0,0,1,1,247241,0.035211268,0.005743384,2010
438,304,0,0,1,0,247241,0.033802817,0.005743384,2010
439,304,0,1,0,1,247241,0.027464789,0.005743384,2010
440,304,1,1,0,1,247241,0.024647887,0.005743384,2010
441,304,0,1,1,1,247241,0.011971831,0.005743384,2010
442,304,1,1,0,0,247241,0.009859155,0.005743384,2010
443,304,0,1,0,0,247241,0.007042254,0.005743384,2010
444,304,0,1,1,0,247241,0.007042254,0.005743384,2010
445,304,1,1,1,1,247241,0.004929577,0.005743384,2010
446,304,1,1,1,0,247241,0.003521127,0.005743384,2010
447,305,1,0,0,1,247241,0.203125,0.014237121,2010
448,305,1,1,0,1,247241,0.123863636,0.014237121,2010
449,305,1,0,0,0,247241,0.092897727,0.014237121,2010
450,305,1,1,1,1,247241,0.082102273,0.014237121,2010
451,305,0,0,0,1,247241,0.08125,0.014237121,2010
452,305,1,0,1,1,247241,0.073863636,0.014237121,2010
453,305,1,1,0,0,247241,0.067613636,0.014237121,2010
454,305,0,0,0,0,247241,0.067045455,0.014237121,2010
455,305,1,0,1,0,247241,0.043465909,0.014237121,2010
456,305,1,1,1,0,247241,0.043181818,0.014237121,2010
457,305,0,0,1,1,247241,0.040056818,0.014237121,2010
458,305,0,0,1,0,247241,0.0375,0.014237121,2010
459,305,0,1,0,1,247241,0.023295455,0.014237121,2010
460,305,0,1,1,1,247241,0.011647727,0.014237121,2010
461,305,0,1,0,0,247241,0.005965909,0.014237121,2010
462,305,0,1,1,0,247241,0.003125,0.014237121,2010
463,306,0,1,0,1,247241,0.236030025,0.009699039,2010
